taxonomy,id,name,slug,post_count,parent_id,spacy_entity,wikidata_id,wikidata_label,wikidata_description,proposed_breadcrumb
post_tag,480,Microsoft,microsoft,1,0,ORG,Q2283,Microsoft,American multinational technology corporation,Home > Tags > Microsoft
post_tag,2404,Migrate,migrate,1,0,PERSON,Q6844316,Migrate,2008 song by Mariah Carey ft. T-Pain,Home > Tags > Migrate
post_tag,1902,Migration,migration,2,0,MISC,Q177626,human migration,movement of people for resettlement,Home > Tags > Migration
post_tag,2169,Mike Bostock,mike-bostock,2,0,PERSON,Q21474180,Mike Bostock,American computer scientist and data-visualisation specialist,Home > Tags > Mike Bostock
post_tag,1794,Mike Robbins,mike-robbins,2,0,PERSON,Q112447950,Mike Robbins,,Home > Tags > Mike Robbins
post_tag,2524,Mind Mapping,mind-mapping,1,0,MISC,Q192833,mind map,diagram to visually organize information,Home > Tags > Mind Mapping
post_tag,1741,mine,mine,1,0,,Q820477,mine,place for the extraction of minerals,Home > Tags > mine
post_tag,974,mineur,mineur,1,0,,Q65110765,Mineur,family name,Home > Tags > mineur
post_tag,1742,mineurs,mineurs,1,0,,Q1001125,juvenile delinquency,participation in illegal behavior by minors,Home > Tags > mineurs
post_tag,993,mini-site,mini-site,1,0,,Q120298883,mini site des Fregates,,Home > Tags > mini-site
post_tag,2145,minifying,minifying,1,0,LOC,,,,Home > Tags > minifying
post_tag,2020,MiniStash,ministash,1,0,PERSON,,,,Home > Tags > MiniStash
post_tag,2361,Mink,mink,1,0,MISC,Q13489368,Mink,family name,Home > Tags > Mink
post_tag,2360,mink-behat,mink-behat,1,0,MISC,,,,Home > Tags > mink-behat
post_tag,632,Miquel Dewever-Plana,miquel-dewever-plana,1,0,PERSON,Q119065056,Miquel Dewever-Plana,French-Catalan photographer and journalist,Home > Tags > Miquel Dewever-Plana
post_tag,587,mise en cache,mise-en-cache,1,0,,Q165596,cache,computing component that transparently stores data so that future requests for that data can be served faster,Home > Tags > mise en cache
post_tag,1758,missiles,missiles,1,0,,Q6878290,Missiles,album by The Dears,Home > Tags > missiles
post_tag,3089,mistral,mistral,5,0,,Q2981505,Mistral,2004 Mistral-class amphibious assault ship,Home > Tags > mistral
post_tag,3084,mistral mixtral,mistral-mixtral,0,0,,,,,Home > Tags > mistral mixtral
post_tag,1237,Mitterrand,mitterrand,1,0,PERSON,Q23833611,Mitterrand,family name,Home > Tags > Mitterrand
post_tag,1569,Mix the web and be a media,mix-the-web-and-be-a-media,2,0,MISC,,,,Home > Tags > Mix the web and be a media
post_tag,3090,mixtral,mixtral,2,0,LOC,Q126193758,Mixtral 8x22B,large language model developed by Mistral AI,Home > Tags > mixtral
post_tag,1062,Miyamoto,miyamoto,1,0,PERSON,Q21512204,Miyamoto,family name,Home > Tags > Miyamoto
post_tag,1031,Mizuko Jizo,mizuko-jizo,1,0,PERSON,,,,Home > Tags > Mizuko Jizo
post_tag,3041,ML,ml,3,0,MISC,Q912,Mali,country in West Africa,Home > Tags > ML
post_tag,3224,MLflow,mlflow,1,0,,,,,Home > Tags > MLflow
post_tag,3196,MLflow and LLMs,mlflow-and-llms,1,0,MISC,,,,Home > Tags > MLflow and LLMs
post_tag,3203,MLflow features,mlflow-features,1,0,,,,,Home > Tags > MLflow features
post_tag,3193,MLflow for AI,mlflow-for-ai,1,0,MISC,,,,Home > Tags > MLflow for AI
post_tag,3194,MLflow integration,mlflow-integration,1,0,,,,,Home > Tags > MLflow integration
post_tag,3211,MLflow LLM management,mlflow-llm-management,1,0,,,,,Home > Tags > MLflow LLM management
post_tag,3031,mlops,mlops,4,0,PERSON,Q60753505,MLOps,approach to machine learning lifecycle management,Home > Tags > mlops
post_tag,3123,MLOps (Machine Learning Operations),mlops-machine-learning-operations,3,0,MISC,,,,Home > Tags > MLOps (Machine Learning Operations)
post_tag,31,Mobile,mobile,21,0,MISC,Q79875,Mobile,"county seat of Mobile County, Alabama, United States",Home > Tags > Mobile
post_tag,489,mobile adsense,mobile-adsense,1,0,,,,,Home > Tags > mobile adsense
post_tag,3011,mobile apps,mobile-apps,2,0,MISC,Q620615,mobile app,software application designed to run on mobile devices,Home > Tags > mobile apps
post_tag,490,mobile internet,mobile-internet,1,0,,Q1043805,mobile web,browser-based Internet services accessed from handheld mobile devices through a mobile or other wireless network,Home > Tags > mobile internet
post_tag,491,mobile web,mobile-web,1,0,,Q1043805,mobile web,browser-based Internet services accessed from handheld mobile devices through a mobile or other wireless network,Home > Tags > mobile web
post_tag,427,Mobiles,mobiles,2,0,ORG,Q3317650,Mobilesuit Gundam: White Base - The 13th Independent Force,1997 video game,Home > Tags > Mobiles
post_tag,519,mock-up,mock-up,1,0,,Q1979154,model,"simplified representation of an entity, either physical or conceptual",Home > Tags > mock-up
post_tag,532,mockup,mockup,4,0,MISC,Q1933427,mockup,"scale or full-size model of a design or device, used for teaching, demonstration, design evaluation, simulation, promotion, and other purposes",Home > Tags > mockup
post_tag,520,Mockups,mockups,5,0,LOC,,,,Home > Tags > Mockups
post_tag,3284,model development,model-development,1,0,,Q107433301,Model development and system optimization to minimize greenhouse gas emissions from wastewater treatment plants,doctoral thesis of Dongwook Kim,Home > Tags > model development
post_tag,3116,Model Implementation,model-implementation,3,0,MISC,Q2136722,reference implementation,implementation of a specification which serves as an example,Home > Tags > Model Implementation
post_tag,469,modèle itératif,modele-iteratif,1,0,,,,,Home > Tags > modèle itératif
post_tag,3124,Modelling,modelling,3,0,MISC,Q193946,scientific model,"scientific representation aiming to understand, define, quantify, visualize, or simulate the world",Home > Tags > Modelling
post_tag,2543,Models,models,1,0,ORG,Q4044426,Models,Australian rock band,Home > Tags > Models
post_tag,238,Module,module,10,0,MISC,Q11883090,module,"distinct section of a computer program, grouping related subroutines or data structures",Home > Tags > Module
post_tag,380,MOG,mog,1,0,LOC,Q37568193,Mog,family name,Home > Tags > MOG
post_tag,882,moguls,moguls,1,0,PERSON,Q1192132,mogul skiing,discipline of freestyle skiing,Home > Tags > moguls
post_tag,428,Molly Holzschlag CSS3,molly-holzschlag-css3,1,0,PERSON,,,,Home > Tags > Molly Holzschlag CSS3
post_tag,1247,monde,monde,1,0,,Q2,Earth,third planet from the Sun in the Solar System,Home > Tags > monde
post_tag,1538,Moneyocracy,moneyocracy,1,0,PERSON,Q6899343,Moneyocracy,2012 film,Home > Tags > Moneyocracy
post_tag,1896,Monitor,monitor,1,0,MISC,Q137823,monitor,small ironclad warship,Home > Tags > Monitor
post_tag,368,monitoring,monitoring,1,0,,Q2143522,monitoring,"systematic recording, measurement, observation or surveillance of a process using technical tools or other observation systems",Home > Tags > monitoring
post_tag,437,montage,montage,1,0,,Q10851714,Montage,2012 studio album by Charlene Choi,Home > Tags > montage
post_tag,1102,Montreal en 12 lieux,montreal-en-12-lieux,2,0,LOC,,,,Home > Tags > Montreal en 12 lieux
post_tag,757,Moreau,moreau,1,0,PERSON,Q16877399,Moreau,family name,Home > Tags > Moreau
post_tag,1743,moselle,moselle,1,0,LOC,Q12652,Moselle,French department,Home > Tags > moselle
post_tag,359,mot de passe,mot-de-passe,1,0,,Q161157,password,"short, shared secret used for user authentication to prove identity or access approval",Home > Tags > mot de passe
post_tag,333,mot-clé,mot-cle,1,0,,Q1128340,subject heading,lexical unit of a thesaurus (word or phrase) used for indexing and that captures the essence of the topic of a document,Home > Tags > mot-clé
post_tag,147,moteur,moteur,2,0,,Q44167,engine,machine designed to produce mechanical energy from another form of energy,Home > Tags > moteur
post_tag,2098,moteur de recherche,moteur-de-recherche,1,0,,Q4182287,search engine,software system that is designed to search for information on the World Wide Web,Home > Tags > moteur de recherche
post_tag,1640,Mouvance anarcho-autonome,mouvance-anarcho-autonome,1,0,PERSON,,,,Home > Tags > Mouvance anarcho-autonome
post_tag,693,mov,mov,1,0,MISC,Q11424,film,"sequence of images that give the impression of movement, stored on film stock",Home > Tags > mov
post_tag,438,Movie Masher,movie-masher,1,0,PERSON,,,,Home > Tags > Movie Masher
post_tag,975,mozambique,mozambique,1,0,,Q1029,Mozambique,country in Southeastern Africa; the current form of Mozambique since 1975,Home > Tags > mozambique
post_tag,616,Mozilla,mozilla,4,0,MISC,Q169925,Mozilla Corporation,American software company,Home > Tags > Mozilla
post_tag,1583,Mozilla Foundation,mozilla-foundation,1,0,,Q55672,Mozilla Foundation,American non-profit organization,Home > Tags > Mozilla Foundation
post_tag,130,mp3,mp3,4,0,MISC,Q42591,MP3,open standard lossy compression format for digital audio,Home > Tags > mp3
post_tag,324,MP4,mp4,54,0,MISC,Q336316,MPEG-4 Part 14,digital multimedia format most commonly used to store video and audio,Home > Tags > MP4
post_tag,197,mpeg,mpeg,1,0,MISC,Q42591,MP3,open standard lossy compression format for digital audio,Home > Tags > mpeg
post_tag,136,MPlayer,mplayer,1,0,MISC,,,,Home > Tags > MPlayer
post_tag,98,MS-DOS,ms-dos,3,0,MISC,Q47604,MS-DOS,Microsoft operating system,Home > Tags > MS-DOS
post_tag,1515,MSF,msf,1,0,ORG,Q49330,Doctors Without Borders International,international humanitarian medical non-governmental organisation,Home > Tags > MSF
post_tag,2021,mtny.mobi,mtny-mobi,1,0,PERSON,,,,Home > Tags > mtny.mobi
post_tag,343,Multi-utilisateurs,multi-utilisateurs,2,0,MISC,Q876057,multi-user software,software that allows access by multiple users of a computer,Home > Tags > Multi-utilisateurs
post_tag,2101,multilingue,multilingue,3,0,,Q20923490,multiple languages,characteristic of material that includes more than one language,Home > Tags > multilingue
post_tag,2298,multilinguisme,multilinguisme,1,0,,Q30081,multilingualism,use of multiple languages,Home > Tags > multilinguisme
post_tag,734,multimédia,multimedia,7,0,,Q131765,multimedia,content that uses a combination of different content forms,Home > Tags > multimédia
post_tag,822,mur,mur,1,0,MISC,Q37265108,Mur,family name,Home > Tags > mur
post_tag,1070,Murmures productions,murmures-productions,1,0,MISC,,,,Home > Tags > Murmures productions
post_tag,1828,musique,musique,1,0,,Q638,music,art using sound,Home > Tags > musique
post_tag,1887,Mustache,mustache,1,0,MISC,Q37550237,Mustache,family name,Home > Tags > Mustache
post_tag,1906,mutualisé,mutualise,2,0,,Q86128713,Students of different health disciplines sharing their knowledge,scientific article published on 01 August 2015,Home > Tags > mutualisé
post_tag,181,MVC,mvc,2,0,MISC,Q9687,traffic collision,"collision of a vehicle with another vehicle, pedestrian, animal, or other object",Home > Tags > MVC
post_tag,2388,MVP,mvp,8,0,LOC,Q652965,most valuable player award,list of sports-related pages with the same or similar names,Home > Tags > MVP
post_tag,169,mxml,mxml,2,0,,Q1196084,MXML,XML-based user interface markup language,Home > Tags > mxml
post_tag,2211,MySQL,mysql,51,0,MISC,,,,Home > Tags > MySQL
post_tag,1510,mythe,mythe,1,0,,Q12827256,myth,type of traditional narrative,Home > Tags > mythe
post_tag,883,Mythes,mythes,1,0,MISC,Q12827256,myth,type of traditional narrative,Home > Tags > Mythes
post_tag,884,nababs,nababs,1,0,,,,,Home > Tags > nababs
post_tag,1548,Nadsat,nadsat,1,0,MISC,Q655076,Nadsat,"fictional language in the novel ""A Clockwork Orange""",Home > Tags > Nadsat
post_tag,1619,Nairobi,nairobi,1,0,LOC,Q3870,Nairobi,capital city of Kenya,Home > Tags > Nairobi
post_tag,723,nalyse,nalyse,1,0,,Q99534062,NALYSES OF EXTENDED TIMED EVENT GRAPHS,article published in 2003,Home > Tags > nalyse
post_tag,1434,Namur,namur,1,0,LOC,Q134121,Namur,"capital of Wallonia, Belgium",Home > Tags > Namur
post_tag,1566,Nan Silver,nan-silver,1,0,MISC,Q119268443,Nan Silver,,Home > Tags > Nan Silver
post_tag,2261,narration,narration,16,0,,Q1318295,narrative,account of a series of related events or experiences in oral or written form,Home > Tags > narration
post_tag,751,Narrative,narrative,6,0,PERSON,Q7753092,The Narrative,American indie pop rock band formed in 2008 by Suzie Zeldin and Jesse Gabriel,Home > Tags > Narrative
post_tag,1759,National du Conseil de sécurité,national-du-conseil-de-securite,1,0,ORG,,,,Home > Tags > National du Conseil de sécurité
post_tag,1375,national film board,national-film-board,1,0,,Q1530721,National Film Board of Canada,Canada's public film and digital media producer and distributor,Home > Tags > national film board
post_tag,1280,native action,native-action,2,0,,,,,Home > Tags > native action
post_tag,2541,Natural language processing,natural-language-processing,5,0,ORG,Q30642,natural language processing,field of computer science and linguistics,Home > Tags > Natural language processing
post_tag,3316,natural search,natural-search,1,0,,Q30362796,"Natural search algorithms as a bridge between organisms, evolution, and ecology",scientific article,Home > Tags > natural search
post_tag,727,nature,nature,1,0,,Q180445,Nature,British scientific journal since 1869,Home > Tags > nature
post_tag,617,navigateur,navigateur,2,0,,Q254651,navigator,"crew position responsible for navigation of an aircraft, spacecraft or vessel",Home > Tags > navigateur
post_tag,1663,navigateurs,navigateurs,2,0,,Q134516773,portuguese sailor,,Home > Tags > navigateurs
post_tag,2396,Navigator,navigator,2,0,MISC,Q29939059,Navigator,genus of insects,Home > Tags > Navigator
post_tag,2022,nd,nd,1,0,MISC,Q1207,North Dakota,state of the United States of America,Home > Tags > nd
post_tag,2783,neural networks,neural-networks,3,0,,Q15708873,Neural Networks,journal,Home > Tags > neural networks
post_tag,712,Nevada,nevada,1,0,LOC,Q1227,Nevada,state of the United States of America,Home > Tags > Nevada
post_tag,1450,new media,new-media,1,0,MISC,Q15710070,New Media & Society,journal,Home > Tags > new media
post_tag,1270,new track,new-track,2,0,PERSON,Q23306073,New Track and Field,,Home > Tags > new track
post_tag,948,new york,new-york,2,0,LOC,Q1384,New York,state of the United States of America,Home > Tags > new york
post_tag,381,New York Times,new-york-times,2,0,ORG,Q9684,The New York Times,American daily newspaper (founded 1851),Home > Tags > New York Times
post_tag,2423,Newman,newman,2,0,PERSON,Q1983554,Newman,family name,Home > Tags > Newman
post_tag,3112,News Topic Classification,news-topic-classification,3,0,ORG,Q128584194,NEWS TOPIC CLASSIFICATION ON TRIBUNNEWS ONLINE MEDIA USING K-NEAREST NEIGHBOR ALGORITHM,scholarly article,Home > Tags > News Topic Classification
post_tag,211,newsletter,newsletter,3,0,,Q264238,newsletter,"printed or electronic report containing news concerning the activities of a business or an organization that is sent to its members, customers, employees or other subscribers",Home > Tags > newsletter
post_tag,1376,nfb,nfb,5,0,ORG,Q1530721,National Film Board of Canada,Canada's public film and digital media producer and distributor,Home > Tags > nfb
post_tag,2876,NFT,nft,1,0,ORG,Q55648452,non-fungible token,unique digital asset recorded on a blockchain that cannot be replicated or exchanged on a like-for-like basis,Home > Tags > NFT
post_tag,588,nginx,nginx,1,0,,Q306144,nginx,open source web server and a reverse proxy server,Home > Tags > nginx
post_tag,1723,Nicéphore,nicephore,1,0,PERSON,Q60589584,Nicéphore,male given name,Home > Tags > Nicéphore
post_tag,1377,nicola saint-cyr,nicola-saint-cyr,1,0,PERSON,,,,Home > Tags > nicola saint-cyr
post_tag,839,Nicola Sessa,nicola-sessa,1,0,PERSON,,,,Home > Tags > Nicola Sessa
post_tag,1861,Nicolae Ceaușescu,nicolae-ceausescu,1,0,PERSON,Q80504,Nicolae Ceaușescu,dictator of Romania from 1965 to 1989,Home > Tags > Nicolae Ceaușescu
post_tag,1032,Nicolas Bouvier,nicolas-bouvier,1,0,PERSON,Q123518,Nicolas Bouvier,"Swiss writer, artist and traveller (1929–1998)",Home > Tags > Nicolas Bouvier
post_tag,1378,nicolas sauret,nicolas-sauret,2,0,PERSON,Q122829896,Nicolas Sauret,,Home > Tags > nicolas sauret
post_tag,1183,Niger,niger,1,0,LOC,Q503932,Niger State,state in Nigeria,Home > Tags > Niger
post_tag,1184,Nigeria,nigeria,1,0,LOC,Q1033,Nigeria,sovereign state in West Africa,Home > Tags > Nigeria
post_tag,1022,Nike,nike,1,0,ORG,Q483915,Nike,American athletic equipment company,Home > Tags > Nike
post_tag,1760,Nikita Khrouchtchev,nikita-khrouchtchev,1,0,PERSON,Q35314,Nikita Khrushchev,leader of the Soviet Union from 1953 to 1964,Home > Tags > Nikita Khrouchtchev
post_tag,260,Nitendo Wii,nitendo-wii,1,0,MISC,,,,Home > Tags > Nitendo Wii
post_tag,2808,NLP,nlp,7,0,MISC,Q30642,natural language processing,field of computer science and linguistics,Home > Tags > NLP
post_tag,3109,NLP (Natural Language Processing),nlp-natural-language-processing,3,0,MISC,,,,Home > Tags > NLP (Natural Language Processing)
post_tag,2567,nltk,nltk,2,0,,Q1635410,Natural Language Toolkit,suite for natural language processing (NLP),Home > Tags > nltk
post_tag,571,Node,node,7,0,MISC,Q756100,Node.js,JavaScript runtime environment,Home > Tags > Node
post_tag,1719,Noël Quidu,noel-quidu,1,0,PERSON,Q105098955,Noël Quidu,French photojournalist,Home > Tags > Noël Quidu
post_tag,492,nokia,nokia,1,0,ORG,Q192870,Nokia,town in the region of Pirkanmaa in Finland,Home > Tags > nokia
post_tag,165,nom de domaine,nom-de-domaine,5,0,,Q32635,domain name,"identification string that defines a realm of administrative autonomy, authority or control within the Internet",Home > Tags > nom de domaine
post_tag,1829,nostalgie,nostalgie,1,0,,Q735936,Nostalgie,radio station,Home > Tags > nostalgie
post_tag,1379,not so crazy,not-so-crazy,2,0,MISC,Q59078566,Not so crazy after all,scientific article published in Nature,Home > Tags > not so crazy
post_tag,1380,not so crazy productions,not-so-crazy-productions,2,0,MISC,,,,Home > Tags > not so crazy productions
post_tag,1109,notion,notion,1,0,,Q60747998,Notion,productivity software,Home > Tags > notion
post_tag,1294,Notre Dame du Net,notre-dame-du-net,1,0,PERSON,,,,Home > Tags > Notre Dame du Net
post_tag,1381,notsocrazy.eu,notsocrazy-eu,2,0,PERSON,,,,Home > Tags > notsocrazy.eu
post_tag,1162,nouveautés,nouveautes,1,0,,Q137799746,Nouveautés,,Home > Tags > nouveautés
post_tag,1451,nouveaux médias,nouveaux-medias,4,0,,Q683794,new media,"forms of media native to computers, computational, relying on computers for redistribution; e.g. telephones, computers, virtual worlds, website games, human-computer interface, computer animation, interactive computer installations",Home > Tags > nouveaux médias
post_tag,549,nouveaux usages,nouveaux-usages,1,0,,,,,Home > Tags > nouveaux usages
post_tag,976,nouvelle orléans,nouvelle-orleans,1,0,LOC,Q34404,New Orleans,"largest city of the state of Louisiana, United States",Home > Tags > nouvelle orléans
post_tag,1869,npm,npm,2,0,MISC,Q7067518,npm,package manager for the Node.js JavaScript runtime environment,Home > Tags > npm
post_tag,2539,NTLK,ntlk,6,0,ORG,,,,Home > Tags > NTLK
post_tag,1646,nuage,nuage,24,0,,Q8074,cloud,visible mass of liquid droplets or frozen crystals suspended in the atmosphere,Home > Tags > nuage
post_tag,1761,nucléaire Guerre,nucleaire-guerre,1,0,MISC,,,,Home > Tags > nucléaire Guerre
post_tag,851,numérique,numerique,1,0,,Q173285,digital data,"discrete, discontinuous representations of information or works, as contrasted with continuous, or analog signals which behave in a continuous manner, or represent information using a continuous function",Home > Tags > numérique
post_tag,2661,numpy,numpy,4,0,MISC,Q197520,NumPy,numerical programming package for the Python programming language,Home > Tags > numpy
post_tag,1845,Nyon,nyon,1,0,LOC,Q64027,Nyon,municipality and city in the canton of Vaud in Switzerland,Home > Tags > Nyon
post_tag,1382,nyt,nyt,1,0,,Q9684,The New York Times,American daily newspaper (founded 1851),Home > Tags > nyt
post_tag,2023,O-Maniac!,o-maniac,1,0,MISC,,,,Home > Tags > O-Maniac!
post_tag,1895,OAuth,oauth,3,0,MISC,,,,Home > Tags > OAuth
post_tag,131,Obama,obama,2,0,PERSON,Q41773,Obama,"city in Fukui prefecture, Japan",Home > Tags > Obama
post_tag,2536,Object Detection,object-detection,3,0,MISC,Q3045304,object detection,computer technology related to computer vision and image processing,Home > Tags > Object Detection
post_tag,1549,Occupy,occupy,1,0,LOC,Q939103,Occupy movement,international branch of the Occupy Wall Street movement that protests against social and economic inequality around the world,Home > Tags > Occupy
post_tag,1092,Oeil Public,oeil-public,1,0,MISC,Q1029546,The Public Eye,1992 film by Howard Franklin,Home > Tags > Oeil Public
post_tag,347,Ogg,ogg,20,0,MISC,Q1431637,Kahului Airport,"commercial airport serving Kahului, Hawaii, United States",Home > Tags > Ogg
post_tag,921,Ogg Vorbi,ogg-vorbi,1,0,MISC,Q11885120,Vorbis,royalty-free lossy audio encoding format,Home > Tags > Ogg Vorbi
post_tag,2976,OKRs,okrs,1,0,MISC,,,,Home > Tags > OKRs
post_tag,939,oligarchie,oligarchie,1,0,,Q79751,oligarchy,power structure in which power rests with a small number of people,Home > Tags > oligarchie
post_tag,1489,olivia colo,olivia-colo,1,0,,Q27922607,Sombra,fictional character in the 2016 video game Overwatch,Home > Tags > olivia colo
post_tag,1310,Olivier Lambert,olivier-lambert,4,0,PERSON,Q100428021,Olivier Lambert,researcher ORCID 0000-0002-5651-8082,Home > Tags > Olivier Lambert
post_tag,3083,Ollama,ollama,5,0,PERSON,Q124636097,Ollama,software for running large language models (LLMs) on a local computer instead of in cloud servers,Home > Tags > Ollama
post_tag,3200,Ollama AI integration,ollama-ai-integration,1,0,PERSON,,,,Home > Tags > Ollama AI integration
post_tag,521,OmniGraffle,omnigraffle,7,0,MISC,,,,Home > Tags > OmniGraffle
post_tag,1447,ONE MILLIONth TOWER,one-millionth-tower,4,0,,,,,Home > Tags > ONE MILLIONth TOWER
post_tag,807,ONF,onf,8,0,MISC,Q1530721,National Film Board of Canada,Canada's public film and digital media producer and distributor,Home > Tags > ONF
post_tag,909,ONG,ong,2,0,,Q79913,non-governmental organization,"organization independent of any government, usually created to aid those in need",Home > Tags > ONG
post_tag,439,online,online,1,0,,Q73368,online,active connection to a communication network,Home > Tags > online
post_tag,455,online map,online-map,1,0,,Q649186,web mapping,process of using the maps delivered by geographic information systems (GIS) in World Wide Web,Home > Tags > online map
post_tag,246,OOP,oop,2,0,MISC,Q79872,object-oriented programming,programming paradigm based on the concept of objects,Home > Tags > OOP
post_tag,1795,Open 3D Viewer,open-3d-viewer,1,0,MISC,,,,Home > Tags > Open 3D Viewer
post_tag,445,Open Graph protocol,open-graph-protocol,1,0,MISC,Q3625572,Facebook Platform,application platform around Facebook's social network,Home > Tags > Open Graph protocol
post_tag,3092,Open Interpreter,open-interpreter,1,0,MISC,,,,Home > Tags > Open Interpreter
post_tag,1435,open newsroom,open-newsroom,1,0,,,,,Home > Tags > open newsroom
post_tag,218,open source,open-source,3,0,,Q39162,open source,philosophy about free redistribution and access to a product,Home > Tags > open source
post_tag,3207,open-source LLMs,open-source-llms,1,0,MISC,,,,Home > Tags > open-source LLMs
post_tag,3048,OpenAI,openai,2,0,MISC,Q756102,open-air museum,type of museum; museum that exhibits collections of buildings and artifacts out-of-doors,Home > Tags > OpenAI
post_tag,322,opencart 1.4.7,opencart-147,1,0,,,,,Home > Tags > opencart 1.4.7
post_tag,2657,OpenCv,opencv,1,0,MISC,,,,Home > Tags > OpenCv
post_tag,509,OpenID,openid,1,0,MISC,Q244371,OpenID,open and decentralized authentication protocol standard,Home > Tags > OpenID
post_tag,2096,Opensearch,opensearch,1,0,LOC,Q106497646,OpenSearch,"search engine, fork of Elasticsearch",Home > Tags > Opensearch
post_tag,1212,opensource,opensource,1,0,,Q845918,Open Source Initiative,Non-profit organization promoting open-source software,Home > Tags > opensource
post_tag,177,oprimisation,oprimisation,1,0,,,,,Home > Tags > oprimisation
post_tag,3197,optimize LLM prompts,optimize-llm-prompts,1,0,,,,,Home > Tags > optimize LLM prompts
post_tag,1071,Orange,orange,1,0,ORG,Q187796,Orange,"commune in Vaucluse, France",Home > Tags > Orange
post_tag,3088,orca-mini,orca-mini,2,0,,,,,Home > Tags > orca-mini
post_tag,2589,order,order,1,0,,Q36602,order,taxonomic rank,Home > Tags > order
post_tag,1870,ordiphone,ordiphone,1,0,,Q22645,smartphone,handheld mobile telephone/computer,Home > Tags > ordiphone
post_tag,414,ordpress,ordpress,1,0,,,,,Home > Tags > ordpress
post_tag,1436,organigramme,organigramme,1,0,,Q132041,key,instrument that is used to operate a lock,Home > Tags > organigramme
post_tag,3322,organizational pathologies,organizational-pathologies,1,0,,,,,Home > Tags > organizational pathologies
post_tag,1811,origami,origami,2,0,,Q83357,origami,traditional Japanese art of paper folding,Home > Tags > origami
post_tag,1620,Orion,orion,1,0,MISC,Q8860,Orion,constellation straddling the celestial equator,Home > Tags > Orion
post_tag,2125,ORM,orm,1,0,MISC,Q5199298,Orm,male given name,Home > Tags > ORM
post_tag,1550,Orwell,orwell,1,0,PERSON,Q2446790,Orwell,"village in Cambridgeshire, England, UK",Home > Tags > Orwell
post_tag,1093,Ossetia,ossetia,1,0,MISC,Q106955,Ossetia,"ethnolinguistic region located on both sides of the Greater Caucasus Mountains, largely inhabited by the Ossetians",Home > Tags > Ossetia
post_tag,977,oublié,oublie,1,0,,Q89753,dungeon,"room or cell in which prisoners are held, usually during the Middle Ages and Renaissance",Home > Tags > oublié
post_tag,1185,Ouganda,ouganda,1,0,LOC,Q1036,Uganda,country in East Africa,Home > Tags > Ouganda
post_tag,978,ouragans,ouragans,1,0,,Q131672074,Ouragans,,Home > Tags > ouragans
post_tag,1383,out of my window,out-of-my-window,1,0,,Q80077237,Out of My Window,"drawing by John Taylor Arms (American, 1887-1953) (2011.462)",Home > Tags > out of my window
post_tag,201,outil de gestion,outil-de-gestion,1,0,,Q24651263,management tool,"tool used to organize information related to an organization or a project, and get a better understanding of its state",Home > Tags > outil de gestion
post_tag,537,Outils,outils,1,0,MISC,Q39546,physical tool,physical item that can be used to achieve a goal,Home > Tags > Outils
post_tag,123,outils du webmaster,outils-du-webmaster,2,0,,,,,Home > Tags > outils du webmaster
post_tag,2094,Outlook,outlook,1,0,MISC,Q1916369,Outlook,"town in Saskatchewan, Canada",Home > Tags > Outlook
post_tag,3217,output,output,1,0,,Q1150771,output,what comes out of something (input),Home > Tags > output
post_tag,3022,Outsourcing,outsourcing,1,0,MISC,Q61515,outsourcing,contracting out of an internal business process to a third-party organization,Home > Tags > Outsourcing
post_tag,456,ouverture,ouverture,1,0,,Q115441781,Ouverture,Musical composition recorded by Orchestre National de Jazz de Montréal,Home > Tags > ouverture
post_tag,1292,overcode,overcode,1,0,PERSON,,,,Home > Tags > overcode
post_tag,1275,overlay,overlay,3,0,,Q910289,overlay,programming method,Home > Tags > overlay
post_tag,1276,overlayed,overlayed,3,0,PERSON,,,,Home > Tags > overlayed
post_tag,1213,Owni,owni,3,0,ORG,Q3347757,OWNI,,Home > Tags > Owni
post_tag,1437,owni.fr,owni-fr,1,0,,,,,Home > Tags > owni.fr
post_tag,2531,P.O,p-o,13,0,LOC,Q12709,Pyrénées-Orientales,French department in the region of Occitania,Home > Tags > P.O
post_tag,1253,P.O.M,p-o-m,2,0,PERSON,Q63381045,Pierre-Olivier Montiglio,researcher,Home > Tags > P.O.M
post_tag,351,PaaS,paas,1,0,PERSON,Q25293479,Paa spinosa,species of amphibian,Home > Tags > PaaS
post_tag,2148,Package,package,1,0,MISC,Q1995545,software package,"bundle containing software, data and associated information needed for installation by a package manager",Home > Tags > Package
post_tag,1063,pacman,pacman,1,0,,Q69952,Pacman,package management system,Home > Tags > pacman
post_tag,1160,page,page,3,0,,Q13563379,Page,family name,Home > Tags > page
post_tag,3163,page reloading,page-reloading,1,0,PERSON,,,,Home > Tags > page reloading
post_tag,137,PAL,pal,1,0,MISC,Q7126100,Pal,family name,Home > Tags > PAL
post_tag,694,Palestine,palestine,1,0,LOC,Q219060,Palestine,country in West Asia,Home > Tags > Palestine
post_tag,159,palette,palette,1,0,,Q425548,palette,flat surface for mixing paints,Home > Tags > palette
post_tag,1621,Pallo,pallo,1,0,MISC,Q21515021,Pallo,family name,Home > Tags > Pallo
post_tag,493,palm,palm,1,0,ORG,Q16880920,Palm,family name,Home > Tags > palm
post_tag,461,Palm WebOS,palm-webos,1,0,MISC,,,,Home > Tags > Palm WebOS
