taxonomy,id,name,slug,post_count,parent_id,spacy_entity,spacy_normalized,wikidata_id,wikidata_label,wikidata_description
post_tag,1457,Mahaba,mahaba,1,0,PERSON,Mahaba,Q335518,Mahabad,"city in West Azerbaijan province, Iran"
post_tag,3070,Makefile,makefile,2,0,MISC,Makefile,Q20748783,Makefile,file containing a set of directives used with the make build automation tool
post_tag,1036,mal-logement,mal-logement,1,0,,mal logement,Q3281052,substandard housing,
post_tag,756,maladies,maladies,1,0,,maladies,Q101991,inflammation,signs of activation of the immune system
post_tag,1182,Mali,mali,1,0,LOC,Mali,Q912,Mali,country in West Africa
post_tag,636,Malik Bendjelloul,malik-bendjelloul,1,0,PERSON,Malik Bendjelloul,Q2271522,Malik Bendjelloul,Swedish film and documentary director (1977-2014)
post_tag,1638,MAM,mam,1,0,,MAM,Q7377,mammal,"class of animals, mostly terrestrial tetrapods, some aquatic"
post_tag,416,MAMP,mamp,3,0,MISC,MAMP,Q2125478,MAMP,web software stack
post_tag,928,Manac'h,manach,1,0,PERSON,Manac'h,Q24755586,Manac'h,family name
post_tag,2248,management,management,1,0,,management,Q2920921,management,"administration of an organization, including activities to set the strategy of an organization and coordinate employees to accomplish its objectives"
post_tag,336,manager,manager,1,0,,manager,Q2462658,manager,person whose job is to manage something
post_tag,379,Manifest,manifest,1,0,PERSON,Manifest,Q53406553,Manifest,American drama television series (2018–2023)
post_tag,1307,manifestation,manifestation,1,0,,manifestation,Q286583,manifestation,physical or digital embodiment of an information artifact
post_tag,1486,manipulations : l'expérience web,manipulations-lexperience-web,1,0,,manipulations : l'expérience web,,,
post_tag,2556,manufacturer,manufacturer,1,0,,manufacturer,Q13235160,manufacturer,individual or organization that creates goods
post_tag,612,MapBox,mapbox,2,0,MISC,Map Box,,,
post_tag,1717,Mara 18,mara-18,1,0,MISC,Mara 18,Q94270,18th Street Gang,multi-ethnic transnational criminal organization
post_tag,1718,Maras,maras,1,0,LOC,Maras,Q16798000,Maras,family name
post_tag,900,Marc Fernandez,marc-fernandez,1,0,PERSON,Marc Fernandez,Q1987665,Marc Fernández,Spanish basketball player
post_tag,1370,marc meurisse,marc-meurisse,1,0,PERSON,marc meurisse,,,
post_tag,2273,Marcus Loew,marcus-loew,1,0,PERSON,Marcus Loew,Q1373662,Marcus Loew,American film pioneer and business magnate (1870–1927)
post_tag,1582,María Yáñez,maria-yanez,1,0,PERSON,María Yáñez,Q12393061,María Yáñez,Spanish journalist
post_tag,1596,Marianne Rigaux,marianne-rigaux,2,0,PERSON,Marianne Rigaux,,,
post_tag,1431,marie coussin,marie-coussin,1,0,PERSON,marie coussin,,,
post_tag,1211,Marie Normand,marie-normand,1,0,PERSON,Marie Normand,Q56000798,Marie Normand,
post_tag,1700,Marie-Eve Maheu,marie-eve-maheu,1,0,PERSON,Marie Eve Maheu,,,
post_tag,815,Marie-Sophie Joubert,marie-sophie-joubert,1,0,PERSON,Marie Sophie Joubert,,,
post_tag,1844,Marije Meerman,marije-meerman,1,0,PERSON,Marije Meerman,Q109450454,Marije Meerman,Dutch director (1967-)
post_tag,1546,Marine de Saint Seine,marine-de-saint-seine,1,0,PERSON,Marine de Saint Seine,,,
post_tag,1061,mario,mario,1,0,,mario,Q3362622,Mario,male given name
post_tag,1371,mark atkin,mark-atkin,1,0,PERSON,mark atkin,Q1899940,Mark Atkins,English footballer and manager (born 1968)
post_tag,2449,Mark Zuckerberg,mark-zuckerberg,1,0,PERSON,Mark Zuckerberg,Q36215,Mark Zuckerberg,American Internet entrepreneur
post_tag,2478,markdown,markdown,2,0,MISC,markdown,Q1193600,Markdown,a lightweight markup language with plain-text formatting syntax that is popularly used
post_tag,468,marketing,marketing,4,0,,marketing,Q39809,marketing,"study and process of promoting, distributing, and selling products or services to customers"
post_tag,2350,marqueurs,marqueurs,1,0,,marqueurs,Q7936606,Visual markers of marital status,ways to show maritial status in various cultures
post_tag,1547,Marvel,marvel,2,0,ORG,Marvel,Q173496,Marvel Comics,company that publishes comic books and related media
post_tag,3077,Masked Language Modeling,masked-language-modeling,1,0,MISC,Masked Language Modeling,Q24868018,masked language model,a model which predicts a masked word in a sentence
post_tag,1308,massacre,massacre,1,0,,massacre,Q3199915,massacre,incident where some group is killed by another
post_tag,1432,master class,master-class,1,0,MISC,master class,Q1281422,master class,lesson taught by expert in field
post_tag,1433,masterclass,masterclass,1,0,,masterclass,Q114534430,Masterclass,2021 mixtape by Jack Uzi
post_tag,1458,Mat Jacob,mat-jacob,1,0,MISC,Mat Jacob,Q99476641,Mat Jacob,
post_tag,1372,mathieu détaint,mathieu-detaint,2,0,MISC,mathieu détaint,,,
post_tag,1950,Matthew McCullough,matthew-mccullough,1,0,PERSON,Matthew Mc Cullough,,,
post_tag,1487,matthieu lietaert,matthieu-lietaert,2,0,PERSON,matthieu lietaert,Q131566258,Matthieu Lietaert,Belgian filmmaker
post_tag,1373,matthieu lietert,matthieu-lietert,1,0,PERSON,matthieu lietert,,,
post_tag,1680,Matthieu Sartre,matthieu-sartre,1,0,PERSON,Matthieu Sartre,,,
post_tag,1309,Maurice Papon,maurice-papon,1,0,PERSON,Maurice Papon,Q327009,Maurice Papon,"French civil servant, Vichy collaborator, and war criminal (1910–2007)"
post_tag,2507,Mauve,mauve,1,0,LOC,Mauve,Q62757579,Mauve,family name
post_tag,1537,Maux de Presse,maux-de-presse,1,0,MISC,Maux de Presse,,,
post_tag,3301,MCP,mcp,1,0,ORG,MCP,Q6895932,Molecular & Cellular Proteomics,journal
post_tag,2477,md,md,1,0,MISC,md,Q1733,Magdeburg,capital city of the German state of Saxony-Anhalt
post_tag,2151,Mean,mean,1,0,LOC,Mean,Q2303661,Mean,2011 song by Taylor Swift
post_tag,2382,Measure,measure,1,0,MISC,Measure,Q3240892,measure,time unit in rhythmic musical notation
post_tag,1374,médecins du monde,medecins-du-monde,1,0,,médecins du monde,Q256538,Doctors of the World International Network,humanitarian health NGO
post_tag,337,media,media,30,0,,media,Q1187804,Media,"county seat of Delaware County, Pennsylvania, United States"
post_tag,1488,mediapart,mediapart,1,0,,mediapart,Q619342,Mediapart,French independent online newspaper
post_tag,338,Medias,medias,39,0,ORG,Medias,Q374465,Mediaș,"city in Sibiu County, Romania"
post_tag,686,MediaStorm,mediastorm,2,0,ORG,Media Storm,Q6805546,Media Storm,advertising company
post_tag,1037,Mehdi Ahoudig,mehdi-ahoudig,1,0,PERSON,Mehdi Ahoudig,Q21219784,Mehdi Ahoudig,
post_tag,72,Memcached,memcached,1,0,MISC,Memcached,Q306661,Memcached,"software that caches strings in computer memory, often used for web sites"
post_tag,973,mémoire,memoire,2,0,,mémoire,Q114375,mémoire,piece of writing allowing the author to show their opinion on a given subject
post_tag,129,mencoder,mencoder,3,0,PERSON,mencoder,Q202383,MEncoder,video encoding/decoding tool
post_tag,1692,menu,menu,1,0,,menu,Q658274,menu,list of food and drinks available at a restaurant
post_tag,790,Merb,merb,1,0,PERSON,Merb,Q2658001,Merb,model-view framework for the Ruby programming language
post_tag,1618,Meres One,meres-one,1,0,ORG,Meres One,,,
post_tag,259,Mesure,mesure,1,0,MISC,Mesure,Q3240892,measure,time unit in rhythmic musical notation
post_tag,444,meta,meta,1,0,MISC,meta,Q380,Meta,American technology company
post_tag,2466,metada,metada,1,0,,metada,Q180160,metadata,data about data
post_tag,294,Metadata,metadata,2,0,MISC,Metadata,Q180160,metadata,data about data
post_tag,295,metadonnées,metadonnees,2,0,,metadonnées,Q180160,metadata,data about data
post_tag,2018,Metamark,metamark,1,0,PERSON,Metamark,Q134664425,Metamark Ltd,
post_tag,2881,metaverse,metaverse,1,0,,metaverse,Q2632041,metaverse,collective three-dimensional virtual shared space
post_tag,2490,Method,method,1,0,ORG,Method,Q1799072,method,planned path to reaching an objective
post_tag,404,méthode,methode,2,0,,méthode,Q1799072,method,planned path to reaching an objective
post_tag,296,Mettre à jour,mettre-a-jour,1,0,MISC,Mettre à jour,Q342735,Update,Wikimedia disambiguation page
post_tag,827,Meunier,meunier,1,0,PERSON,Meunier,Q23769748,Meunier,family name
post_tag,774,Mexico,mexico,1,0,LOC,Mexico,Q1489,Mexico City,capital and largest city of Mexico
post_tag,901,mexique,mexique,1,0,LOC,mexique,Q96,Mexico,country in North America
post_tag,881,MGM,mgm,1,0,ORG,MGM,Q179200,Metro-Goldwyn-Mayer,American film and television and distribution company
post_tag,2019,Mgnet.me,mgnet-me,1,0,PERSON,Mgnet me,,,
post_tag,838,Michaël Sztanke,michael-sztanke,1,0,PERSON,Michaël Sztanke,,,
post_tag,1639,Michelle Alliot-Marie,michelle-alliot-marie,1,0,PERSON,Michelle Alliot Marie,Q58130,Michèle Alliot-Marie,French politician
post_tag,279,micro-blogging,micro-blogging,2,0,,micro blogging,Q92438,microblogging,broadcast medium
post_tag,1783,micro-crédit,micro-credit,1,0,,micro crédit,Q653953,microcredit,Cheap credit (banks which charge loans at low rate of interest)
post_tag,2305,microdonnées,microdonnees,1,0,,microdonnées,,,
post_tag,229,Microformat,microformat,1,0,PERSON,Microformat,Q848031,microformats,"World Wide Web-based approach to semantic markup which uses HTML/XHTML tags supported for other purposes to convey additional metadata and other attributes in web pages and other contexts that support (X)HTML, such as RSS"
post_tag,480,Microsoft,microsoft,1,0,ORG,Microsoft,Q2283,Microsoft,American multinational technology corporation
post_tag,2404,Migrate,migrate,1,0,PERSON,Migrate,Q6844316,Migrate,2008 song by Mariah Carey ft. T-Pain
post_tag,1902,Migration,migration,2,0,MISC,Migration,Q177626,human migration,movement of people for resettlement
post_tag,2169,Mike Bostock,mike-bostock,2,0,PERSON,Mike Bostock,Q21474180,Mike Bostock,American computer scientist and data-visualisation specialist
post_tag,1794,Mike Robbins,mike-robbins,2,0,PERSON,Mike Robbins,Q112447950,Mike Robbins,
post_tag,2524,Mind Mapping,mind-mapping,1,0,MISC,Mind Mapping,Q192833,mind map,diagram to visually organize information
post_tag,1741,mine,mine,1,0,,mine,Q820477,mine,place for the extraction of minerals
post_tag,974,mineur,mineur,1,0,,mineur,Q65110765,Mineur,family name
post_tag,1742,mineurs,mineurs,1,0,,mineurs,Q1001125,juvenile delinquency,participation in illegal behavior by minors
post_tag,993,mini-site,mini-site,1,0,,mini site,Q120298883,mini site des Fregates,
post_tag,2145,minifying,minifying,1,0,LOC,minifying,,,
post_tag,2020,MiniStash,ministash,1,0,PERSON,Mini Stash,,,
post_tag,2361,Mink,mink,1,0,MISC,Mink,Q13489368,Mink,family name
post_tag,2360,mink-behat,mink-behat,1,0,MISC,mink behat,,,
post_tag,632,Miquel Dewever-Plana,miquel-dewever-plana,1,0,PERSON,Miquel Dewever Plana,Q119065056,Miquel Dewever-Plana,French-Catalan photographer and journalist
post_tag,587,mise en cache,mise-en-cache,1,0,,mise en cache,Q165596,cache,computing component that transparently stores data so that future requests for that data can be served faster
post_tag,1758,missiles,missiles,1,0,,missiles,Q6878290,Missiles,album by The Dears
post_tag,3089,mistral,mistral,5,0,,mistral,Q2981505,Mistral,2004 Mistral-class amphibious assault ship
post_tag,3084,mistral mixtral,mistral-mixtral,0,0,,mistral mixtral,,,
post_tag,1237,Mitterrand,mitterrand,1,0,PERSON,Mitterrand,Q23833611,Mitterrand,family name
post_tag,1569,Mix the web and be a media,mix-the-web-and-be-a-media,2,0,MISC,Mix the web and be a media,,,
post_tag,3090,mixtral,mixtral,2,0,LOC,mixtral,Q126193758,Mixtral 8x22B,large language model developed by Mistral AI
post_tag,1062,Miyamoto,miyamoto,1,0,PERSON,Miyamoto,Q21512204,Miyamoto,family name
post_tag,1031,Mizuko Jizo,mizuko-jizo,1,0,PERSON,Mizuko Jizo,,,
post_tag,3041,ML,ml,3,0,MISC,ML,Q912,Mali,country in West Africa
post_tag,3224,MLflow,mlflow,1,0,,M Lflow,,,
post_tag,3196,MLflow and LLMs,mlflow-and-llms,1,0,MISC,M Lflow and LL Ms,,,
post_tag,3203,MLflow features,mlflow-features,1,0,,M Lflow features,,,
post_tag,3193,MLflow for AI,mlflow-for-ai,1,0,MISC,M Lflow for AI,,,
post_tag,3194,MLflow integration,mlflow-integration,1,0,,M Lflow integration,,,
post_tag,3211,MLflow LLM management,mlflow-llm-management,1,0,,M Lflow LLM management,,,
post_tag,3031,mlops,mlops,4,0,PERSON,mlops,Q60753505,MLOps,approach to machine learning lifecycle management
post_tag,3123,MLOps (Machine Learning Operations),mlops-machine-learning-operations,3,0,MISC,ML Ops (Machine Learning Operations),,,
post_tag,31,Mobile,mobile,21,0,MISC,Mobile,Q79875,Mobile,"county seat of Mobile County, Alabama, United States"
post_tag,489,mobile adsense,mobile-adsense,1,0,,mobile adsense,,,
post_tag,3011,mobile apps,mobile-apps,2,0,MISC,mobile apps,Q620615,mobile app,software application designed to run on mobile devices
post_tag,490,mobile internet,mobile-internet,1,0,,mobile internet,Q1043805,mobile web,browser-based Internet services accessed from handheld mobile devices through a mobile or other wireless network
post_tag,491,mobile web,mobile-web,1,0,,mobile web,Q1043805,mobile web,browser-based Internet services accessed from handheld mobile devices through a mobile or other wireless network
post_tag,427,Mobiles,mobiles,2,0,ORG,Mobiles,Q3317650,Mobilesuit Gundam: White Base - The 13th Independent Force,1997 video game
post_tag,519,mock-up,mock-up,1,0,,mock up,Q1979154,model,"simplified representation of an entity, either physical or conceptual"
post_tag,532,mockup,mockup,4,0,MISC,mockup,Q1933427,mockup,"scale or full-size model of a design or device, used for teaching, demonstration, design evaluation, simulation, promotion, and other purposes"
post_tag,520,Mockups,mockups,5,0,LOC,Mockups,,,
post_tag,3284,model development,model-development,1,0,,model development,Q107433301,Model development and system optimization to minimize greenhouse gas emissions from wastewater treatment plants,doctoral thesis of Dongwook Kim
post_tag,3116,Model Implementation,model-implementation,3,0,MISC,Model Implementation,Q2136722,reference implementation,implementation of a specification which serves as an example
post_tag,469,modèle itératif,modele-iteratif,1,0,,modèle itératif,,,
post_tag,3124,Modelling,modelling,3,0,MISC,Modelling,Q193946,scientific model,"scientific representation aiming to understand, define, quantify, visualize, or simulate the world"
post_tag,2543,Models,models,1,0,ORG,Models,Q4044426,Models,Australian rock band
post_tag,238,Module,module,10,0,MISC,Module,Q11883090,module,"distinct section of a computer program, grouping related subroutines or data structures"
post_tag,380,MOG,mog,1,0,LOC,MOG,Q37568193,Mog,family name
post_tag,882,moguls,moguls,1,0,PERSON,moguls,Q1192132,mogul skiing,discipline of freestyle skiing
post_tag,428,Molly Holzschlag CSS3,molly-holzschlag-css3,1,0,PERSON,Molly Holzschlag CSS3,,,
post_tag,1247,monde,monde,1,0,,monde,Q2,Earth,third planet from the Sun in the Solar System
post_tag,1538,Moneyocracy,moneyocracy,1,0,PERSON,Moneyocracy,Q6899343,Moneyocracy,2012 film
post_tag,1896,Monitor,monitor,1,0,MISC,Monitor,Q137823,monitor,small ironclad warship
post_tag,368,monitoring,monitoring,1,0,,monitoring,Q2143522,monitoring,"systematic recording, measurement, observation or surveillance of a process using technical tools or other observation systems"
post_tag,437,montage,montage,1,0,,montage,Q10851714,Montage,2012 studio album by Charlene Choi
post_tag,1102,Montreal en 12 lieux,montreal-en-12-lieux,2,0,LOC,Montreal en 12 lieux,,,
post_tag,757,Moreau,moreau,1,0,PERSON,Moreau,Q16877399,Moreau,family name
post_tag,1743,moselle,moselle,1,0,LOC,moselle,Q12652,Moselle,French department
post_tag,359,mot de passe,mot-de-passe,1,0,,mot de passe,Q161157,password,"short, shared secret used for user authentication to prove identity or access approval"
post_tag,333,mot-clé,mot-cle,1,0,,mot clé,Q1128340,subject heading,lexical unit of a thesaurus (word or phrase) used for indexing and that captures the essence of the topic of a document
post_tag,147,moteur,moteur,2,0,,moteur,Q44167,engine,machine designed to produce mechanical energy from another form of energy
post_tag,2098,moteur de recherche,moteur-de-recherche,1,0,,moteur de recherche,Q4182287,search engine,software system that is designed to search for information on the World Wide Web
post_tag,1640,Mouvance anarcho-autonome,mouvance-anarcho-autonome,1,0,PERSON,Mouvance anarcho autonome,,,
post_tag,693,mov,mov,1,0,MISC,mov,Q11424,film,"sequence of images that give the impression of movement, stored on film stock"
post_tag,438,Movie Masher,movie-masher,1,0,PERSON,Movie Masher,,,
post_tag,975,mozambique,mozambique,1,0,,mozambique,Q1029,Mozambique,country in Southeastern Africa; the current form of Mozambique since 1975
post_tag,616,Mozilla,mozilla,4,0,MISC,Mozilla,Q169925,Mozilla Corporation,American software company
post_tag,1583,Mozilla Foundation,mozilla-foundation,1,0,,Mozilla Foundation,Q55672,Mozilla Foundation,American non-profit organization
post_tag,130,mp3,mp3,4,0,MISC,mp3,Q42591,MP3,open standard lossy compression format for digital audio
post_tag,324,MP4,mp4,54,0,MISC,MP4,Q336316,MPEG-4 Part 14,digital multimedia format most commonly used to store video and audio
post_tag,197,mpeg,mpeg,1,0,MISC,mpeg,Q42591,MP3,open standard lossy compression format for digital audio
post_tag,136,MPlayer,mplayer,1,0,MISC,M Player,,,
post_tag,98,MS-DOS,ms-dos,3,0,MISC,MS DOS,Q47604,MS-DOS,Microsoft operating system
post_tag,1515,MSF,msf,1,0,ORG,MSF,Q49330,Doctors Without Borders International,international humanitarian medical non-governmental organisation
post_tag,2021,mtny.mobi,mtny-mobi,1,0,PERSON,mtny mobi,,,
post_tag,343,Multi-utilisateurs,multi-utilisateurs,2,0,MISC,Multi utilisateurs,Q876057,multi-user software,software that allows access by multiple users of a computer
post_tag,2101,multilingue,multilingue,3,0,,multilingue,Q20923490,multiple languages,characteristic of material that includes more than one language
post_tag,2298,multilinguisme,multilinguisme,1,0,,multilinguisme,Q30081,multilingualism,use of multiple languages
post_tag,734,multimédia,multimedia,7,0,,multimédia,Q131765,multimedia,content that uses a combination of different content forms
post_tag,822,mur,mur,1,0,MISC,mur,Q37265108,Mur,family name
post_tag,1070,Murmures productions,murmures-productions,1,0,MISC,Murmures productions,,,
post_tag,1828,musique,musique,1,0,,musique,Q638,music,art using sound
post_tag,1887,Mustache,mustache,1,0,MISC,Mustache,Q37550237,Mustache,family name
post_tag,1906,mutualisé,mutualise,2,0,,mutualisé,Q86128713,Students of different health disciplines sharing their knowledge,scientific article published on 01 August 2015
post_tag,181,MVC,mvc,2,0,MISC,MVC,Q9687,traffic collision,"collision of a vehicle with another vehicle, pedestrian, animal, or other object"
post_tag,2388,MVP,mvp,8,0,LOC,MVP,Q652965,most valuable player award,list of sports-related pages with the same or similar names
post_tag,169,mxml,mxml,2,0,,mxml,Q1196084,MXML,XML-based user interface markup language
post_tag,2211,MySQL,mysql,51,0,MISC,My SQL,,,
post_tag,1510,mythe,mythe,1,0,,mythe,Q12827256,myth,type of traditional narrative
post_tag,883,Mythes,mythes,1,0,MISC,Mythes,Q12827256,myth,type of traditional narrative
post_tag,884,nababs,nababs,1,0,,nababs,,,
post_tag,1548,Nadsat,nadsat,1,0,MISC,Nadsat,Q655076,Nadsat,"fictional language in the novel ""A Clockwork Orange"""
post_tag,1619,Nairobi,nairobi,1,0,LOC,Nairobi,Q3870,Nairobi,capital city of Kenya
post_tag,723,nalyse,nalyse,1,0,,nalyse,Q99534062,NALYSES OF EXTENDED TIMED EVENT GRAPHS,article published in 2003
post_tag,1434,Namur,namur,1,0,LOC,Namur,Q134121,Namur,"capital of Wallonia, Belgium"
post_tag,1566,Nan Silver,nan-silver,1,0,MISC,Nan Silver,Q119268443,Nan Silver,
post_tag,2261,narration,narration,16,0,,narration,Q1318295,narrative,account of a series of related events or experiences in oral or written form
post_tag,751,Narrative,narrative,6,0,PERSON,Narrative,Q7753092,The Narrative,American indie pop rock band formed in 2008 by Suzie Zeldin and Jesse Gabriel
post_tag,1759,National du Conseil de sécurité,national-du-conseil-de-securite,1,0,ORG,National du Conseil de sécurité,,,
post_tag,1375,national film board,national-film-board,1,0,,national film board,Q1530721,National Film Board of Canada,Canada's public film and digital media producer and distributor
post_tag,1280,native action,native-action,2,0,,native action,,,
post_tag,2541,Natural language processing,natural-language-processing,5,0,ORG,Natural language processing,Q30642,natural language processing,field of computer science and linguistics
post_tag,3316,natural search,natural-search,1,0,,natural search,Q30362796,"Natural search algorithms as a bridge between organisms, evolution, and ecology",scientific article
post_tag,727,nature,nature,1,0,,nature,Q180445,Nature,British scientific journal since 1869
post_tag,617,navigateur,navigateur,2,0,,navigateur,Q254651,navigator,"crew position responsible for navigation of an aircraft, spacecraft or vessel"
post_tag,1663,navigateurs,navigateurs,2,0,,navigateurs,Q134516773,portuguese sailor,
post_tag,2396,Navigator,navigator,2,0,MISC,Navigator,Q29939059,Navigator,genus of insects
post_tag,2022,nd,nd,1,0,MISC,nd,Q1207,North Dakota,state of the United States of America
post_tag,2783,neural networks,neural-networks,3,0,,neural networks,Q15708873,Neural Networks,journal
post_tag,712,Nevada,nevada,1,0,LOC,Nevada,Q1227,Nevada,state of the United States of America
post_tag,1450,new media,new-media,1,0,MISC,new media,Q15710070,New Media & Society,journal
post_tag,1270,new track,new-track,2,0,PERSON,new track,Q23306073,New Track and Field,
post_tag,948,new york,new-york,2,0,LOC,new york,Q1384,New York,state of the United States of America
post_tag,381,New York Times,new-york-times,2,0,ORG,New York Times,Q9684,The New York Times,American daily newspaper (founded 1851)
post_tag,2423,Newman,newman,2,0,PERSON,Newman,Q1983554,Newman,family name
post_tag,3112,News Topic Classification,news-topic-classification,3,0,ORG,News Topic Classification,Q128584194,NEWS TOPIC CLASSIFICATION ON TRIBUNNEWS ONLINE MEDIA USING K-NEAREST NEIGHBOR ALGORITHM,scholarly article
post_tag,211,newsletter,newsletter,3,0,,newsletter,Q264238,newsletter,"printed or electronic report containing news concerning the activities of a business or an organization that is sent to its members, customers, employees or other subscribers"
post_tag,1376,nfb,nfb,5,0,ORG,nfb,Q1530721,National Film Board of Canada,Canada's public film and digital media producer and distributor
post_tag,2876,NFT,nft,1,0,ORG,NFT,Q55648452,non-fungible token,unique digital asset recorded on a blockchain that cannot be replicated or exchanged on a like-for-like basis
post_tag,588,nginx,nginx,1,0,,nginx,Q306144,nginx,open source web server and a reverse proxy server
post_tag,1723,Nicéphore,nicephore,1,0,PERSON,Nicéphore,Q60589584,Nicéphore,male given name
post_tag,1377,nicola saint-cyr,nicola-saint-cyr,1,0,PERSON,nicola saint cyr,,,
post_tag,839,Nicola Sessa,nicola-sessa,1,0,PERSON,Nicola Sessa,,,
post_tag,1861,Nicolae Ceaușescu,nicolae-ceausescu,1,0,PERSON,Nicolae Ceaușescu,Q80504,Nicolae Ceaușescu,dictator of Romania from 1965 to 1989
post_tag,1032,Nicolas Bouvier,nicolas-bouvier,1,0,PERSON,Nicolas Bouvier,Q123518,Nicolas Bouvier,"Swiss writer, artist and traveller (1929–1998)"
post_tag,1378,nicolas sauret,nicolas-sauret,2,0,PERSON,nicolas sauret,Q122829896,Nicolas Sauret,
post_tag,1183,Niger,niger,1,0,LOC,Niger,Q503932,Niger State,state in Nigeria
post_tag,1184,Nigeria,nigeria,1,0,LOC,Nigeria,Q1033,Nigeria,sovereign state in West Africa
post_tag,1022,Nike,nike,1,0,ORG,Nike,Q483915,Nike,American athletic equipment company
post_tag,1760,Nikita Khrouchtchev,nikita-khrouchtchev,1,0,PERSON,Nikita Khrouchtchev,Q35314,Nikita Khrushchev,leader of the Soviet Union from 1953 to 1964
post_tag,260,Nitendo Wii,nitendo-wii,1,0,MISC,Nitendo Wii,,,
post_tag,2808,NLP,nlp,7,0,MISC,NLP,Q30642,natural language processing,field of computer science and linguistics
post_tag,3109,NLP (Natural Language Processing),nlp-natural-language-processing,3,0,MISC,NLP (Natural Language Processing),,,
post_tag,2567,nltk,nltk,2,0,,nltk,Q1635410,Natural Language Toolkit,suite for natural language processing (NLP)
post_tag,571,Node,node,7,0,MISC,Node,Q756100,Node.js,JavaScript runtime environment
post_tag,1719,Noël Quidu,noel-quidu,1,0,PERSON,Noël Quidu,Q105098955,Noël Quidu,French photojournalist
post_tag,492,nokia,nokia,1,0,ORG,nokia,Q192870,Nokia,town in the region of Pirkanmaa in Finland
post_tag,165,nom de domaine,nom-de-domaine,5,0,,nom de domaine,Q32635,domain name,"identification string that defines a realm of administrative autonomy, authority or control within the Internet"
post_tag,1829,nostalgie,nostalgie,1,0,,nostalgie,Q735936,Nostalgie,radio station
post_tag,1379,not so crazy,not-so-crazy,2,0,MISC,not so crazy,Q59078566,Not so crazy after all,scientific article published in Nature
post_tag,1380,not so crazy productions,not-so-crazy-productions,2,0,MISC,not so crazy productions,,,
post_tag,1109,notion,notion,1,0,,notion,Q60747998,Notion,productivity software
post_tag,1294,Notre Dame du Net,notre-dame-du-net,1,0,PERSON,Notre Dame du Net,,,
post_tag,1381,notsocrazy.eu,notsocrazy-eu,2,0,PERSON,notsocrazy eu,,,
post_tag,1162,nouveautés,nouveautes,1,0,,nouveautés,Q137799746,Nouveautés,
post_tag,1451,nouveaux médias,nouveaux-medias,4,0,,nouveaux médias,Q683794,new media,"forms of media native to computers, computational, relying on computers for redistribution; e.g. telephones, computers, virtual worlds, website games, human-computer interface, computer animation, interactive computer installations"
post_tag,549,nouveaux usages,nouveaux-usages,1,0,,nouveaux usages,,,
post_tag,976,nouvelle orléans,nouvelle-orleans,1,0,LOC,nouvelle orléans,Q34404,New Orleans,"largest city of the state of Louisiana, United States"
post_tag,1869,npm,npm,2,0,MISC,npm,Q7067518,npm,package manager for the Node.js JavaScript runtime environment
post_tag,2539,NTLK,ntlk,6,0,ORG,NTLK,,,
post_tag,1646,nuage,nuage,24,0,,nuage,Q8074,cloud,visible mass of liquid droplets or frozen crystals suspended in the atmosphere
post_tag,1761,nucléaire Guerre,nucleaire-guerre,1,0,MISC,nucléaire Guerre,,,
post_tag,851,numérique,numerique,1,0,,numérique,Q173285,digital data,"discrete, discontinuous representations of information or works, as contrasted with continuous, or analog signals which behave in a continuous manner, or represent information using a continuous function"
post_tag,2661,numpy,numpy,4,0,MISC,numpy,Q197520,NumPy,numerical programming package for the Python programming language
post_tag,1845,Nyon,nyon,1,0,LOC,Nyon,Q64027,Nyon,municipality and city in the canton of Vaud in Switzerland
post_tag,1382,nyt,nyt,1,0,,nyt,Q9684,The New York Times,American daily newspaper (founded 1851)
post_tag,2023,O-Maniac!,o-maniac,1,0,MISC,O Maniac!,,,
post_tag,1895,OAuth,oauth,3,0,MISC,O Auth,,,
post_tag,131,Obama,obama,2,0,PERSON,Obama,Q41773,Obama,"city in Fukui prefecture, Japan"
post_tag,2536,Object Detection,object-detection,3,0,MISC,Object Detection,Q3045304,object detection,computer technology related to computer vision and image processing
post_tag,1549,Occupy,occupy,1,0,LOC,Occupy,Q939103,Occupy movement,international branch of the Occupy Wall Street movement that protests against social and economic inequality around the world
post_tag,1092,Oeil Public,oeil-public,1,0,MISC,Oeil Public,Q1029546,The Public Eye,1992 film by Howard Franklin
post_tag,347,Ogg,ogg,20,0,MISC,Ogg,Q1431637,Kahului Airport,"commercial airport serving Kahului, Hawaii, United States"
post_tag,921,Ogg Vorbi,ogg-vorbi,1,0,MISC,Ogg Vorbi,Q11885120,Vorbis,royalty-free lossy audio encoding format
post_tag,2976,OKRs,okrs,1,0,MISC,OK Rs,,,
post_tag,939,oligarchie,oligarchie,1,0,,oligarchie,Q79751,oligarchy,power structure in which power rests with a small number of people
post_tag,1489,olivia colo,olivia-colo,1,0,,olivia colo,Q27922607,Sombra,fictional character in the 2016 video game Overwatch
post_tag,1310,Olivier Lambert,olivier-lambert,4,0,PERSON,Olivier Lambert,Q100428021,Olivier Lambert,researcher ORCID 0000-0002-5651-8082
post_tag,3083,Ollama,ollama,5,0,PERSON,Ollama,Q124636097,Ollama,software for running large language models (LLMs) on a local computer instead of in cloud servers
post_tag,3200,Ollama AI integration,ollama-ai-integration,1,0,PERSON,Ollama AI integration,,,
post_tag,521,OmniGraffle,omnigraffle,7,0,MISC,Omni Graffle,,,
